year,jday,tree.type,site,plot,nindivs,tag,spp,dbh
2009,225,live,ems,B3,NA,225,rm,21.43
2009,335,live,ems,B3,NA,225,rm,21.44
2009,120,live,ems,B3,NA,226,ro,24.01
2009,152,live,ems,B3,NA,226,ro,24.1
2009,225,live,ems,B3,NA,226,ro,24.17
2009,335,live,ems,B3,NA,226,ro,24.24
2009,120,live,ems,B3,NA,227,rm,21.83
2009,152,live,ems,B3,NA,227,rm,21.84
2009,225,live,ems,B3,NA,227,rm,21.86
2009,335,live,ems,B3,NA,227,rm,21.86
2009,120,live,ems,B3,NA,228,bo,49.56
2009,152,live,ems,B3,NA,228,bo,49.78
2009,225,live,ems,B3,NA,228,bo,50.08
2009,335,live,ems,B3,NA,228,bo,50.17
2009,120,live,ems,B3,NA,231,ro,23
2009,152,live,ems,B3,NA,231,ro,23.07
2009,225,live,ems,B3,NA,231,ro,23.13
2009,335,live,ems,B3,NA,231,ro,23.17
2009,120,live,ems,B3,NA,232,ro,36.96
2009,152,live,ems,B3,NA,232,ro,37.15
2009,225,live,ems,B3,NA,232,ro,37.33
2009,335,live,ems,B3,NA,232,ro,37.43
2009,120,live,ems,B4,NA,251,bo,19.86
2009,152,live,ems,B4,NA,251,bo,19.92
2009,225,live,ems,B4,NA,251,bo,19.97
2009,335,live,ems,B4,NA,251,bo,20
2009,120,live,ems,B4,NA,253,rm,12.6
2009,152,live,ems,B4,NA,253,rm,12.64
2009,225,live,ems,B4,NA,253,rm,12.76
2009,335,live,ems,B4,NA,253,rm,12.8
2009,120,dead,ems,B4,NA,254,rm,12.99
2009,152,dead,ems,B4,NA,254,rm,12.95
2009,225,dead,ems,B4,NA,254,rm,12.96
2009,335,dead,ems,B4,NA,254,rm,12.95
2009,120,live,ems,B4,NA,255,rm,21.09
2009,152,live,ems,B4,NA,255,rm,21.19
2009,225,live,ems,B4,NA,255,rm,21.43
2009,335,live,ems,B4,NA,255,rm,21.52
2009,120,live,ems,B4,NA,256,rm,15.08
2009,152,live,ems,B4,NA,256,rm,15.09
2009,225,live,ems,B4,NA,256,rm,15.14
2009,335,live,ems,B4,NA,256,rm,15.16
2009,120,live,ems,B4,NA,257,rm,12.44
2009,152,live,ems,B4,NA,257,rm,12.45
