year,jday,tree.type,site,plot,nindivs,tag,spp,dbh
2009,335,live,ems,A3,NA,69,rm,12.77
2009,335,live,ems,F4,NA,69,rm,14.29
2009,120,live,ems,A3,NA,70,ro,43.3
2009,152,live,ems,A3,NA,70,ro,43.39
2009,225,live,ems,A3,NA,70,ro,43.45
2009,335,live,ems,A3,NA,70,ro,43.48
2009,120,live,ems,F4,NA,71,rm,19.32
2009,152,live,ems,F4,NA,71,rm,19.33
2009,225,live,ems,F4,NA,71,rm,19.42
2009,335,live,ems,F4,NA,71,rm,19.45
2009,120,live,ems,F4,NA,73,wp,71.24
2009,152,live,ems,F4,NA,73,wp,71.35
2009,225,live,ems,F4,NA,73,wp,71.5
2009,335,live,ems,F4,NA,73,wp,71.56
2009,120,live,ems,F5,NA,76,wp,43.79
2009,152,live,ems,F5,NA,76,wp,44
2009,225,live,ems,F5,NA,76,wp,43.92
2009,335,live,ems,F5,NA,76,wp,44.36
2009,120,live,ems,F5,NA,77,wp,22.38
2009,152,live,ems,F5,NA,77,wp,22.42
2009,225,live,ems,F5,NA,77,wp,22.48
2009,335,live,ems,F5,NA,77,wp,22.5
2009,120,live,ems,F5,NA,79,cherry,13.17
2009,152,live,ems,F5,NA,79,cherry,13.17
2009,225,live,ems,F5,NA,79,cherry,13.18
2009,335,live,ems,F5,NA,79,cherry,13.19
2009,120,live,ems,F5,NA,81,ro,27.98
2009,152,live,ems,F5,NA,81,ro,28.17
2009,225,live,ems,F5,NA,81,ro,28.44
2009,335,live,ems,F5,NA,81,ro,28.56
2009,120,live,ems,F5,NA,84,ro,23.62
2009,152,live,ems,F5,NA,84,ro,23.71
2009,225,live,ems,F5,NA,84,ro,23.81
2009,335,live,ems,F5,NA,84,ro,23.86
2009,120,live,ems,F5,NA,85,wb,26.83
2009,152,live,ems,F5,NA,85,wb,26.84
2009,225,live,ems,F5,NA,85,wb,26.86
2009,335,live,ems,F5,NA,85,wb,26.86
2009,120,live,ems,F5,NA,86,hem,23.95
2009,152,live,ems,F5,NA,86,hem,24.08
2009,225,live,ems,F5,NA,86,hem,24.28
2009,335,live,ems,F5,NA,86,hem,24.31
2009,120,live,ems,F5,NA,87,ro,20.58
2009,152,live,ems,F5,NA,87,ro,20.67
2009,225,live,ems,F5,NA,87,ro,20.74
2009,335,live,ems,F5,NA,87,ro,20.78
2009,120,live,ems,F5,NA,88,ws,26.12
2009,152,live,ems,F5,NA,88,ws,26.12
2009,225,live,ems,F5,NA,88,ws,26.13
2009,335,live,ems,F5,NA,88,ws,26.12
2009,120,live,ems,F5,NA,89,ro,14.83
2009,152,live,ems,F5,NA,89,ro,14.85
2009,225,live,ems,F5,NA,89,ro,14.88
2009,335,live,ems,F5,NA,89,ro,14.9
2009,120,live,ems,G5,NA,90,bb,12.03
2009,152,live,ems,G5,NA,90,bb,12.08
2009,225,live,ems,G5,NA,90,bb,12.3
2009,335,live,ems,G5,NA,90,bb,12.36
2009,120,live,ems,A2,NA,92,beech,12.71
2009,152,live,ems,A2,NA,92,beech,12.84
2009,225,live,ems,A2,NA,92,beech,13.04
2009,335,live,ems,A2,NA,92,beech,13.16
2009,120,live,ems,F5,NA,94,rm,18.88
2009,152,live,ems,F5,NA,94,rm,18.88
2009,225,live,ems,F5,NA,94,rm,18.93
2009,335,live,ems,F5,NA,94,rm,18.94
2009,120,live,ems,F5,NA,97,cherry,27.58
2009,152,live,ems,F5,NA,97,cherry,27.61
2009,225,live,ems,F5,NA,97,cherry,27.77
2009,335,live,ems,F5,NA,97,cherry,27.81
2009,120,live,ems,F5,NA,98,hem,24.93
2009,152,live,ems,F5,NA,98,hem,25.25
2009,225,live,ems,F5,NA,98,hem,25.79
2009,335,live,ems,F5,NA,98,hem,23.7
2009,120,live,ems,F5,NA,99,hem,27.9
2009,152,live,ems,F5,NA,99,hem,28.04
2009,225,live,ems,F5,NA,99,hem,28.27
2009,335,live,ems,F5,NA,99,hem,28.33
2009,120,live,ems,F5,NA,104,rm,20.51
2009,152,live,ems,F5,NA,104,rm,20.53
2009,225,live,ems,F5,NA,104,rm,20.64
2009,335,live,ems,F5,NA,104,rm,20.66
2009,120,live,ems,F5,NA,109,ro,38.46
2009,152,live,ems,F5,NA,109,ro,38.69
2009,225,live,ems,F5,NA,109,ro,39.12
2009,335,live,ems,F5,NA,109,ro,38.2
2009,120,live,ems,F5,NA,110,ro,28.34
2009,152,live,ems,F5,NA,110,ro,28.47
2009,225,live,ems,F5,NA,110,ro,28.73
2009,335,live,ems,F5,NA,110,ro,28.77
2009,120,live,ems,F5,NA,114,ro,23.55
2009,152,live,ems,F5,NA,114,ro,23.67
2009,225,live,ems,F5,NA,114,ro,23.68
2009,335,live,ems,F5,NA,114,ro,23.85
2009,120,live,ems,F5,NA,117,wp,45.1
2009,120,live,ems,H1,NA,117,hem,12.84
2009,152,live,ems,F5,NA,117,wp,45.32
2009,152,live,ems,H1,NA,117,hem,12.98
2009,225,live,ems,F5,NA,117,wp,45.62
2009,225,live,ems,H1,NA,117,hem,13.17
2009,335,live,ems,F5,NA,117,wp,45.8
2009,335,live,ems,H1,NA,117,hem,13.24
2009,120,live,ems,F5,NA,119,rm,15.16
2009,152,live,ems,F5,NA,119,rm,15.17
2009,225,live,ems,F5,NA,119,rm,15.17
2009,335,live,ems,F5,NA,119,rm,15.17
2009,120,live,ems,F5,NA,121,ro,25.18
2009,152,live,ems,F5,NA,121,ro,25.23
2009,225,live,ems,F5,NA,121,ro,25.28
2009,335,live,ems,F5,NA,121,ro,25.3
2009,120,live,ems,F5,NA,122,wb,21.99
2009,152,live,ems,F5,NA,122,wb,22.02
2009,225,live,ems,F5,NA,122,wb,22.09
2009,335,live,ems,F5,NA,122,wb,22.12
2009,120,live,ems,F5,NA,126,rm,17.14
