year,jday,tree.type,site,plot,nindivs,tag,spp,dbh,,ba [m^2]
2010,117,live,ems,H5,NA,402,ro,29.44,,0.02166784
2010,152,live,ems,C3,NA,402,rm,31.61,,0.024979803
2010,152,live,ems,H5,NA,402,ro,29.54,,0.02181529
2010,223,live,ems,C3,NA,402,rm,31.76,,0.02521744
2010,223,live,ems,H5,NA,402,ro,29.69,,0.022037403
2010,341,live,ems,C3,NA,402,rm,31.81,,0.025296903
2010,341,live,ems,H5,NA,402,ro,29.78,,0.02217121
2010,117,live,ems,C3,NA,403,rm,27.27,,0.018591323
2010,117,live,ems,H5,NA,403,beech,22.81,,0.013007403
2010,152,live,ems,C3,NA,403,rm,27.29,,0.018618603
2010,152,live,ems,H5,NA,403,beech,22.85,,0.013053063
2010,223,live,ems,C3,NA,403,rm,27.35,,0.018700563
2010,223,live,ems,H5,NA,403,beech,23,,0.013225
2010,341,live,ems,C3,NA,403,rm,27.37,,0.018727923
2010,341,live,ems,H5,NA,403,beech,23.03,,0.013259523
2010,117,live,ems,H5,NA,404,hem,21.01,,0.011035503
2010,152,live,ems,H5,NA,404,hem,21.11,,0.011140803
2010,223,live,ems,H5,NA,404,hem,21.2,,0.011236
2010,341,live,ems,H5,NA,404,hem,21.29,,0.011331603
2010,117,live,ems,C3,NA,405,yb,19.8,,0.009801
2010,117,live,ems,H5,NA,405,hem,39.18,,0.03837681
2010,152,live,ems,C3,NA,405,yb,19.91,,0.009910203
2010,152,live,ems,H5,NA,405,hem,39.32,,0.03865156
2010,223,live,ems,C3,NA,405,yb,20.13,,0.010130423
2010,223,live,ems,H5,NA,405,hem,39.43,,0.038868123
2010,341,live,ems,C3,NA,405,yb,20.21,,0.010211103
2010,341,live,ems,H5,NA,405,hem,39.49,,0.038986503
2010,117,live,ems,C3,NA,406,ash,19.05,,0.009072563
2010,152,live,ems,C3,NA,406,ash,18.57,,0.008621123
2010,223,live,ems,C3,NA,406,ash,18.52,,0.00857476
2010,341,live,ems,C3,NA,406,ash,18.48,,0.00853776
2010,117,live,ems,C3,NA,409,cherry,24.37,,0.014847423
2010,152,live,ems,C3,NA,409,cherry,24.37,,0.014847423
2010,223,live,ems,C3,NA,409,cherry,24.37,,0.014847423
2010,341,live,ems,C3,NA,409,cherry,24.38,,0.01485961
2010,117,dead,ems,C3,NA,410,ash,18.27,,0.008344823
2010,152,dead,ems,C3,NA,410,ash,18.27,,0.008344823
2010,223,dead,ems,C3,NA,410,ash,18.26,,0.00833569
2010,223,dead,ems,C3,NA,410,ash,18.22,,0.00829921
2010,117,live,ems,C3,NA,411,rm,26.38,,0.01739761
2010,152,live,ems,C3,NA,411,rm,26.52,,0.01758276
2010,223,live,ems,C3,NA,411,rm,26.74,,0.01787569
2010,341,live,ems,C3,NA,411,rm,26.81,,0.017969403
2010,117,live,ems,C3,NA,412,rm,21.06,,0.01108809
2010,152,live,ems,C3,NA,412,rm,21.1,,0.01113025
2010,223,live,ems,C3,NA,412,rm,21.2,,0.011236
2010,341,live,ems,C3,NA,412,rm,21.23,,0.011267823
2010,117,live,ems,C3,NA,413,rm,24.23,,0.014677323
2010,152,live,ems,C3,NA,413,rm,24.27,,0.014725823
2010,223,live,ems,C3,NA,413,rm,24.3,,0.01476225
2010,341,live,ems,C3,NA,413,rm,24.33,,0.014798723
2010,117,live,ems,C3,NA,414,yb,15.59,,0.006076203
2010,152,live,ems,C3,NA,414,yb,15.73,,0.006185823
2010,223,live,ems,C3,NA,414,yb,15.91,,0.006328203
2010,341,live,ems,C3,NA,414,yb,16,,0.0064
2010,117,live,ems,C3,NA,415,rm,26.35,,0.017358063
2010,152,live,ems,C3,NA,415,rm,26.39,,0.017410803
2010,223,live,ems,C3,NA,415,rm,26.59,,0.017675703
2010,341,live,ems,C3,NA,415,rm,26.69,,0.017808903
2010,117,live,ems,C3,NA,416,rm,32.67,,0.026683223
2010,152,live,ems,C3,NA,416,rm,32.05,,0.025680063
2010,223,live,ems,C3,NA,416,rm,32.08,,0.02572816
2010,341,live,ems,C3,NA,416,rm,32.09,,0.025744203
2010,117,live,ems,C3,NA,417,rm,17.45,,0.007612563
2010,152,live,ems,C3,NA,417,rm,17.45,,0.007612563
2010,223,live,ems,C3,NA,417,rm,17.46,,0.00762129
2010,341,live,ems,C3,NA,417,rm,17.48,,0.00763876
2010,117,live,ems,C3,NA,418,ash,28.43,,0.020206623
2010,152,live,ems,C3,NA,418,ash,28.48,,0.02027776
2010,223,live,ems,C3,NA,418,ash,28.6,,0.020449
2010,341,live,ems,C3,NA,418,ash,28.62,,0.02047761
2010,117,live,ems,C3,NA,419,yb,14.5,,0.00525625
2010,152,live,ems,C3,NA,419,yb,14.54,,0.00528529
2010,223,live,ems,C3,NA,419,yb,14.57,,0.005307123
2010,341,live,ems,C3,NA,419,yb,14.59,,0.005321703
2010,117,live,ems,C3,NA,421,ash,41.68,,0.04343056
2010,152,live,ems,C3,NA,421,ash,41.79,,0.043660103
2010,223,live,ems,C3,NA,421,ash,41.91,,0.043911203
2010,341,live,ems,C3,NA,421,ash,41.91,,0.043911203
2010,117,live,ems,C3,NA,423,rm,24.61,,0.015141303
2010,152,live,ems,C3,NA,423,rm,24.61,,0.015141303
2010,223,live,ems,C3,NA,423,rm,24.63,,0.015165923
2010,341,live,ems,C3,NA,423,rm,24.63,,0.015165923
2010,117,live,ems,C3,NA,424,yb,17.3,,0.00748225
2010,152,live,ems,C3,NA,424,yb,17.3,,0.00748225
2010,223,live,ems,C3,NA,424,yb,17.3,,0.00748225
2010,341,live,ems,C3,NA,424,yb,17.3,,0.00748225
2010,117,live,ems,C3,NA,425,ash,21.3,,0.01134225
2010,152,live,ems,C3,NA,425,ash,21.28,,0.01132096
2010,223,live,ems,C3,NA,425,ash,21.35,,0.011395563
2010,341,live,ems,C3,NA,425,ash,21.35,,0.011395563
2010,117,live,ems,C3,NA,426,ash,20.32,,0.01032256
2010,152,live,ems,C3,NA,426,ash,20.32,,0.01032256
2010,223,live,ems,C3,NA,426,ash,20.33,,0.010332723
2010,341,live,ems,C3,NA,426,ash,20.35,,0.010353063
2010,117,live,ems,C4,NA,453,ws,20.39,,0.010393803
2010,152,live,ems,C4,NA,453,ws,20.39,,0.010393803
2010,223,live,ems,C4,NA,453,ws,20.4,,0.010404
2010,341,live,ems,C4,NA,453,ws,20.41,,0.010414203
2010,117,live,ems,C4,NA,456,rm,17.8,,0.007921
2010,152,live,ems,C4,NA,456,rm,17.81,,0.007929903
2010,223,live,ems,C4,NA,456,rm,17.85,,0.007965563
2010,341,live,ems,C4,NA,456,rm,17.88,,0.00799236
2010,117,dead,ems,C4,NA,458,ro,23.22,,0.01347921
2010,152,dead,ems,C4,NA,458,ro,23.21,,0.013467603
2010,223,dead,ems,C4,NA,458,ro,23.22,,0.01347921
2010,223,dead,ems,C4,NA,458,ro,23.26,,0.01352569
2010,117,live,ems,C4,NA,459,ro,40.91,,0.041840703
2010,152,live,ems,C4,NA,459,ro,40.96,,0.04194304
2010,223,live,ems,C4,NA,459,ro,41.01,,0.042045503
2010,341,live,ems,C4,NA,459,ro,41.04,,0.04210704
2010,117,live,ems,C4,NA,462,bo,40.63,,0.041269923
2010,152,live,ems,C4,NA,462,bo,40.86,,0.04173849
2010,223,live,ems,C4,NA,462,bo,41.18,,0.04239481
2010,341,live,ems,C4,NA,462,bo,41.28,,0.04260096
2010,117,live,ems,C4,NA,465,rm,16.82,,0.00707281
2010,152,live,ems,C4,NA,465,rm,16.85,,0.007098063
2010,223,live,ems,C4,NA,465,rm,16.93,,0.007165623
2010,341,live,ems,C4,NA,465,rm,16.97,,0.007199523
2010,117,live,ems,C4,NA,466,ro,27.09,,0.018346703
2010,152,live,ems,C4,NA,466,ro,27.16,,0.01844164
2010,223,live,ems,C4,NA,466,ro,27.19,,0.018482403
2010,341,live,ems,C4,NA,466,ro,27.22,,0.01852321
2010,117,live,ems,C4,NA,467,ws,18.74,,0.00877969
2010,152,live,ems,C4,NA,467,ws,18.74,,0.00877969
2010,223,live,ems,C4,NA,467,ws,18.74,,0.00877969
2010,341,live,ems,C4,NA,467,ws,18.74,,0.00877969
2010,117,live,ems,C4,NA,468,ws,17.34,,0.00751689
2010,152,live,ems,C4,NA,468,ws,17.34,,0.00751689
2010,223,live,ems,C4,NA,468,ws,17.34,,0.00751689
2010,341,live,ems,C4,NA,468,ws,17.34,,0.00751689
2010,117,live,ems,C4,NA,469,ro,39.96,,0.03992004
2010,152,live,ems,C4,NA,469,ro,40.1,,0.04020025
2010,223,live,ems,C4,NA,469,ro,40.2,,0.040401
2010,341,live,ems,C4,NA,469,ro,40.26,,0.04052169
2010,117,live,ems,C4,NA,472,ro,20.27,,0.010271823
2010,152,live,ems,C4,NA,472,ro,20.27,,0.010271823
2010,223,live,ems,C4,NA,472,ro,20.28,,0.01028196
2010,341,live,ems,C4,NA,472,ro,20.3,,0.01030225
2010,117,live,ems,C4,NA,474,ro,45.37,,0.051460923
2010,152,live,ems,C4,NA,474,ro,45.57,,0.051915623
2010,223,live,ems,C4,NA,474,ro,45.86,,0.05257849
2010,341,live,ems,C4,NA,474,ro,45.89,,0.052647303
2010,117,live,ems,C4,NA,478,ws,18.32,,0.00839056
2010,152,live,ems,C4,NA,478,ws,18.31,,0.008381403
2010,223,live,ems,C4,NA,478,ws,18.31,,0.008381403
2010,341,live,ems,C4,NA,478,ws,18.31,,0.008381403
2010,117,live,ems,C4,NA,481,ws,16.36,,0.00669124
2010,152,live,ems,C4,NA,481,ws,16.37,,0.006699423
2010,223,live,ems,C4,NA,481,ws,16.37,,0.006699423
2010,341,live,ems,C4,NA,481,ws,16.37,,0.006699423
2010,117,live,ems,C4,NA,484,beech,12.79,,0.004089603
2010,152,live,ems,C4,NA,484,beech,12.93,,0.004179623
2010,223,live,ems,C4,NA,484,beech,13.13,,0.004309923
2010,341,live,ems,C4,NA,484,beech,13.21,,0.004362603
2010,117,live,ems,C4,NA,485,beech,29.9,,0.02235025
2010,152,live,ems,C4,NA,485,beech,29.32,,0.02149156
2010,223,live,ems,C4,NA,485,beech,29.39,,0.021594303
2010,341,live,ems,C4,NA,485,beech,29.41,,0.021623703
2010,117,live,ems,C4,NA,487,rm,23.31,,0.013583903
2010,152,live,ems,C4,NA,487,rm,23.31,,0.013583903
2010,223,live,ems,C4,NA,487,rm,23.42,,0.01371241
2010,341,live,ems,C4,NA,487,rm,23.44,,0.01373584
2010,117,live,ems,C4,NA,489,rm,33.52,,0.02808976
2010,152,live,ems,C4,NA,489,rm,33.58,,0.02819041
2010,223,live,ems,C4,NA,489,rm,33.65,,0.028308063
2010,341,live,ems,C4,NA,489,rm,33.67,,0.028341723
2010,117,live,ems,C4,NA,491,rm,30.39,,0.023088803
2010,152,live,ems,C4,NA,491,rm,30.47,,0.023210523
2010,223,live,ems,C4,NA,491,rm,30.56,,0.02334784
2010,341,live,ems,C4,NA,491,rm,30.62,,0.02343961
2010,117,live,ems,C4,NA,492,ws,19.12,,0.00913936
2010,152,live,ems,C4,NA,492,ws,19.14,,0.00915849
2010,223,live,ems,C4,NA,492,ws,19.18,,0.00919681
2010,341,live,ems,C4,NA,492,ws,19.18,,0.00919681
2010,117,live,ems,C4,NA,493,ws,17.75,,0.007876563
2010,152,live,ems,C4,NA,493,ws,17.74,,0.00786769
2010,223,live,ems,C4,NA,493,ws,17.75,,0.007876563
2010,341,live,ems,C4,NA,493,ws,17.75,,0.007876563
2010,117,live,ems,C4,NA,494,rm,27.86,,0.01940449
2010,152,live,ems,C4,NA,494,rm,26.93,,0.018130623
2010,223,live,ems,C4,NA,494,rm,27.08,,0.01833316
2010,341,live,ems,C4,NA,494,rm,27.11,,0.018373803
2010,117,live,ems,C4,NA,496,ws,25.05,,0.015687563
2010,152,live,ems,C4,NA,496,ws,25.06,,0.01570009
2010,223,live,ems,C4,NA,496,ws,25.07,,0.015712623
2010,341,live,ems,C4,NA,496,ws,25.03,,0.015662523
2010,117,live,ems,C4,NA,498,rm,19.99,,0.009990003
2010,152,live,ems,C4,NA,498,rm,20,,0.01
2010,223,live,ems,C4,NA,498,rm,20,,0.01
2010,341,live,ems,C4,NA,498,rm,20,,0.01
2010,117,live,ems,C4,NA,499,ws,21.1,,0.01113025
2010,152,live,ems,C4,NA,499,ws,21.1,,0.01113025
2010,223,live,ems,C4,NA,499,ws,21.1,,0.01113025
2010,341,live,ems,C4,NA,499,ws,21.13,,0.011161923
2010,117,live,ems,C5,NA,501,bo,35.43,,0.031382123
2010,152,live,ems,C5,NA,501,bo,35.58,,0.03164841
2010,223,live,ems,C5,NA,501,bo,35.75,,0.031951563
2010,341,live,ems,C5,NA,501,bo,35.8,,0.032041
2010,117,live,ems,C5,NA,502,rm,12.71,,0.004038603
2010,152,live,ems,C5,NA,502,rm,12.71,,0.004038603
2010,223,live,ems,C5,NA,502,rm,12.7,,0.00403225
2010,341,live,ems,C5,NA,502,rm,12.72,,0.00404496
2010,117,live,ems,C5,NA,503,gb,18.63,,0.008676923
2010,152,live,ems,C5,NA,503,gb,18.72,,0.00876096
2010,223,live,ems,C5,NA,503,gb,18.84,,0.00887364
2010,341,live,ems,C5,NA,503,gb,18.92,,0.00894916
2010,117,live,ems,C5,NA,504,ro,15.97,,0.006376023
2010,152,live,ems,C5,NA,504,ro,16.04,,0.00643204
2010,223,live,ems,C5,NA,504,ro,16.11,,0.006488303
2010,341,live,ems,C5,NA,504,ro,16.16,,0.00652864
2010,117,live,ems,C5,NA,505,rm,21.01,,0.011035503
2010,152,live,ems,C5,NA,505,rm,21.09,,0.011119703
2010,223,live,ems,C5,NA,505,rm,21.27,,0.011310323
2010,341,live,ems,C5,NA,505,rm,21.32,,0.01136356
2010,117,live,ems,C5,NA,508,rm,19.46,,0.00946729
2010,152,live,ems,C5,NA,508,rm,19.49,,0.009496503
2010,223,live,ems,C5,NA,508,rm,19.53,,0.009535523
2010,341,live,ems,C5,NA,508,rm,19.55,,0.009555063
2010,117,live,ems,C5,NA,509,rm,16.36,,0.00669124
2010,152,live,ems,C5,NA,509,rm,16.42,,0.00674041
2010,223,live,ems,C5,NA,509,rm,16.54,,0.00683929
2010,341,live,ems,C5,NA,509,rm,16.57,,0.006864123
2010,117,live,ems,C5,NA,512,rm,15.46,,0.00597529
2010,152,live,ems,C5,NA,512,rm,15.5,,0.00600625
2010,223,live,ems,C5,NA,512,rm,15.62,,0.00609961
2010,341,live,ems,C5,NA,512,rm,15.64,,0.00611524
2010,117,live,ems,C5,NA,513,ro,29.44,,0.02166784
2010,152,live,ems,C5,NA,513,ro,28.81,,0.020750403
2010,223,live,ems,C5,NA,513,ro,28.94,,0.02093809
2010,341,live,ems,C5,NA,513,ro,28.97,,0.020981523
2010,117,live,ems,C5,NA,514,rm,15.44,,0.00595984
2010,152,live,ems,C5,NA,514,rm,14.61,,0.005336303
2010,223,live,ems,C5,NA,514,rm,14.76,,0.00544644
2010,341,live,ems,C5,NA,514,rm,14.78,,0.00546121
2010,117,live,ems,C5,NA,515,ro,25.4,,0.016129
2010,152,live,ems,C5,NA,515,ro,24.39,,0.014871803
2010,223,live,ems,C5,NA,515,ro,24.51,,0.015018503
2010,341,live,ems,C5,NA,515,ro,24.54,,0.01505529
2010,117,live,ems,C5,NA,518,yb,11.58,,0.00335241
2010,152,live,ems,C5,NA,518,yb,11.59,,0.003358203
2010,223,live,ems,C5,NA,518,yb,11.6,,0.003364
2010,341,live,ems,C5,NA,518,yb,11.61,,0.003369803
2010,117,live,ems,C5,NA,519,ro,35.48,,0.03147076
2010,152,live,ems,C5,NA,519,ro,35.63,,0.031737423
2010,223,live,ems,C5,NA,519,ro,35.8,,0.032041
2010,341,live,ems,C5,NA,519,ro,35.85,,0.032130563
2010,117,live,ems,D1,NA,526,rm,20.19,,0.010190903
2010,152,live,ems,D1,NA,526,rm,20.2,,0.010201
2010,223,live,ems,D1,NA,526,rm,20.23,,0.010231323
2010,341,live,ems,D1,NA,526,rm,20.26,,0.01026169
2010,117,live,ems,D1,NA,527,rm,13.62,,0.00463761
2010,152,live,ems,D1,NA,527,rm,13.63,,0.004644423
2010,223,live,ems,D1,NA,527,rm,13.66,,0.00466489
2010,341,live,ems,D1,NA,527,rm,13.68,,0.00467856
2010,117,live,ems,D1,NA,529,rm,24.7,,0.01525225
2010,152,live,ems,D1,NA,529,rm,24.79,,0.015363603
2010,223,live,ems,D1,NA,529,rm,24.99,,0.015612503
2010,341,live,ems,D1,NA,529,rm,25.09,,0.015737703
2010,117,live,ems,D1,NA,530,bo,29.5,,0.02175625
2010,152,live,ems,D1,NA,530,bo,29.6,,0.021904
2010,223,live,ems,D1,NA,530,bo,29.68,,0.02202256
2010,341,live,ems,D1,NA,530,bo,29.73,,0.022096823
2010,117,live,ems,D1,NA,531,bo,33.52,,0.02808976
2010,152,live,ems,D1,NA,531,bo,33.96,,0.02883204
2010,223,live,ems,D1,NA,531,bo,34.03,,0.028951023
2010,341,live,ems,D1,NA,531,bo,34.07,,0.029019123
2010,117,live,ems,D1,NA,532,ro,39.66,,0.03932289
2010,152,live,ems,D1,NA,532,ro,39.8,,0.039601
2010,223,live,ems,D1,NA,532,ro,40.03,,0.040060023
2010,341,live,ems,D1,NA,532,ro,40.07,,0.040140123
2010,117,live,ems,F3,NA,535,hem,14.24,,0.00506944
2010,152,live,ems,F3,NA,535,hem,14.48,,0.00524176
2010,223,live,ems,F3,NA,535,hem,14.71,,0.005409603
2010,341,live,ems,F3,NA,535,hem,14.81,,0.005483403
2010,117,live,ems,H5,NA,536,hem,10.43,,0.002719623
2010,152,live,ems,H5,NA,536,hem,10.44,,0.00272484
2010,223,live,ems,H5,NA,536,hem,10.45,,0.002730063
2010,341,live,ems,H5,NA,536,hem,10.45,,0.002730063
2010,117,live,ems,B4,NA,537,rm,11.22,,0.00314721
2010,117,live,ems,D1,NA,537,rm,11.38,,0.00323761
2010,152,live,ems,B4,NA,537,rm,11.24,,0.00315844
2010,152,live,ems,D1,NA,537,rm,11.48,,0.00329476
2010,223,live,ems,B4,NA,537,rm,11.26,,0.00316969
2010,223,live,ems,D1,NA,537,rm,11.67,,0.003404723
2010,341,live,ems,B4,NA,537,rm,11.28,,0.00318096
2010,341,live,ems,D1,NA,537,rm,11.77,,0.003463323
2010,117,live,ems,D1,NA,538,ro,50.71,,0.064287603
2010,152,live,ems,D1,NA,538,ro,50.81,,0.064541403
2010,223,live,ems,D1,NA,538,ro,50.97,,0.064948523
2010,341,live,ems,D1,NA,538,ro,51,,0.065025
2010,117,live,ems,D1,NA,539,rm,10.43,,0.002719623
2010,152,live,ems,D1,NA,539,rm,10.43,,0.002719623
2010,223,live,ems,D1,NA,539,rm,10.43,,0.002719623
2010,341,live,ems,D1,NA,539,rm,10.42,,0.00271441
2010,117,live,ems,D1,NA,540,rm,11.58,,0.00335241
2010,152,live,ems,D1,NA,540,rm,11.59,,0.003358203
2010,223,live,ems,D1,NA,540,rm,11.63,,0.003381423
2010,341,live,ems,D1,NA,540,rm,11.65,,0.003393063
2010,117,live,ems,D1,NA,541,rm,11.49,,0.003300503
2010,152,live,ems,D1,NA,541,rm,11.5,,0.00330625
2010,223,live,ems,D1,NA,541,rm,11.56,,0.00334084
2010,341,live,ems,D1,NA,541,rm,11.59,,0.003358203
2010,117,live,ems,D1,NA,542,rm,10.83,,0.002932223
2010,152,live,ems,D1,NA,542,rm,10.83,,0.002932223
2010,223,live,ems,D1,NA,542,rm,10.84,,0.00293764
2010,341,live,ems,D1,NA,542,rm,10.86,,0.00294849
2010,117,live,ems,D1,NA,543,ro,20.7,,0.01071225
2010,152,live,ems,D1,NA,543,ro,20.72,,0.01073296
2010,223,live,ems,D1,NA,543,ro,20.74,,0.01075369
2010,341,live,ems,D1,NA,543,ro,20.75,,0.010764063
2010,117,live,ems,D1,NA,544,ro,33.92,,0.02876416
2010,152,live,ems,D1,NA,544,ro,33.65,,0.028308063
2010,223,live,ems,D1,NA,544,ro,33.75,,0.028476563
2010,341,live,ems,D1,NA,544,ro,33.81,,0.028577903
2010,117,live,ems,D1,NA,545,rm,14.07,,0.004949123
2010,152,live,ems,D1,NA,545,rm,14.1,,0.00497025
2010,223,live,ems,D1,NA,545,rm,14.18,,0.00502681
2010,341,live,ems,D1,NA,545,rm,14.22,,0.00505521
2010,117,live,ems,D1,NA,546,ro,48.84,,0.05963364
2010,152,live,ems,D1,NA,546,ro,50.74,,0.06436369
2010,223,live,ems,D1,NA,546,ro,50.9,,0.06477025
2010,341,live,ems,D1,NA,546,ro,50.95,,0.064897563
2010,117,live,ems,D1,NA,548,wp,20.32,,0.01032256
2010,152,live,ems,D1,NA,548,wp,20.37,,0.010373423
2010,223,live,ems,D1,NA,548,wp,20.45,,0.010455063
2010,341,live,ems,D1,NA,548,wp,20.49,,0.010496003
2010,117,live,ems,D1,NA,549,rm,12.44,,0.00386884
2010,152,live,ems,D1,NA,549,rm,12.48,,0.00389376
2010,223,live,ems,D1,NA,549,rm,12.6,,0.003969
2010,341,live,ems,D1,NA,549,rm,12.64,,0.00399424
2010,117,live,ems,D1,NA,551,wp,23.15,,0.013398063
2010,152,live,ems,D1,NA,551,wp,23.2,,0.013456
2010,223,live,ems,D1,NA,551,wp,23.25,,0.013514063
2010,341,live,ems,D1,NA,551,wp,23.29,,0.013560603
2010,117,live,ems,D1,NA,552,rm,12.5,,0.00390625
2010,152,live,ems,D1,NA,552,rm,12.52,,0.00391876
2010,223,live,ems,D1,NA,552,rm,12.62,,0.00398161
2010,341,live,ems,D1,NA,552,rm,12.65,,0.004000563
2010,117,live,ems,C4,NA,570,beech,10.84,,0.00293764
2010,152,live,ems,C4,NA,570,beech,10.9,,0.00297025
2010,223,live,ems,C4,NA,570,beech,10.99,,0.003019503
2010,341,live,ems,C4,NA,570,beech,11.03,,0.003041523
2010,117,live,ems,D2,NA,576,rm,18.35,,0.008418063
2010,152,live,ems,D2,NA,576,rm,18.38,,0.00844561
2010,223,live,ems,D2,NA,576,rm,18.48,,0.00853776
2010,341,live,ems,D2,NA,576,rm,18.51,,0.008565503
2010,117,live,ems,D2,NA,579,yb,11.73,,0.003439823
2010,152,live,ems,D2,NA,579,yb,11.79,,0.003475103
2010,223,live,ems,D2,NA,579,yb,11.85,,0.003510563
2010,341,live,ems,D2,NA,579,yb,11.9,,0.00354025
2010,117,live,ems,D2,NA,580,rm,29.24,,0.02137444
2010,152,live,ems,D2,NA,580,rm,29.31,,0.021476903
2010,223,live,ems,D2,NA,580,rm,29.43,,0.021653123
2010,341,live,ems,D2,NA,580,rm,29.45,,0.021682563
2010,117,live,ems,D2,NA,582,rm,16.14,,0.00651249
2010,152,live,ems,D2,NA,582,rm,16.15,,0.006520563
2010,223,live,ems,D2,NA,582,rm,16.19,,0.006552903
2010,341,live,ems,D2,NA,582,rm,16.21,,0.006569103
2010,117,live,ems,D2,NA,583,rm,21.94,,0.01203409
2010,152,live,ems,D2,NA,583,rm,21.96,,0.01205604
2010,223,live,ems,D2,NA,583,rm,21.96,,0.01205604
2010,341,live,ems,D2,NA,583,rm,22,,0.0121
2010,117,live,ems,D2,NA,587,ro,45.73,,0.052280823
2010,152,live,ems,D2,NA,587,ro,45.99,,0.052877003
2010,223,live,ems,D2,NA,587,ro,46.46,,0.05396329
2010,341,live,ems,D2,NA,587,ro,46.56,,0.05419584
2010,117,live,ems,D2,NA,588,ro,40.99,,0.042004503
2010,152,live,ems,D2,NA,588,ro,41.19,,0.042415403
2010,223,live,ems,D2,NA,588,ro,41.59,,0.043243203
2010,341,live,ems,D2,NA,588,ro,41.65,,0.043368063
2010,117,live,ems,D2,NA,589,ash,20.5,,0.01050625
2010,117,live,ems,G5,NA,589,hem,12.97,,0.004205523
2010,152,live,ems,D2,NA,589,ash,20.52,,0.01052676
2010,152,live,ems,G5,NA,589,hem,13.02,,0.00423801
2010,223,live,ems,D2,NA,589,ash,20.55,,0.010557563
2010,223,live,ems,G5,NA,589,hem,13.08,,0.00427716
2010,341,live,ems,D2,NA,589,ash,20.52,,0.01052676
2010,341,live,ems,G5,NA,589,hem,13.15,,0.004323063
2010,117,live,ems,D2,NA,590,rm,26.7,,0.01782225
2010,152,live,ems,D2,NA,590,rm,26.72,,0.01784896
2010,223,live,ems,D2,NA,590,rm,26.77,,0.017915823
2010,341,live,ems,D2,NA,590,rm,26.76,,0.01790244
2010,117,live,ems,D2,NA,592,rm,15.22,,0.00579121
2010,152,live,ems,D2,NA,592,rm,15.26,,0.00582169
2010,223,live,ems,D2,NA,592,rm,15.3,,0.00585225
2010,341,live,ems,D2,NA,592,rm,15.31,,0.005859903
2010,117,live,ems,D2,NA,594,cherry,28.86,,0.02082249
2010,152,live,ems,D2,NA,594,cherry,28.88,,0.02085136
2010,223,live,ems,D2,NA,594,cherry,28.94,,0.02093809
2010,341,live,ems,D2,NA,594,cherry,28.96,,0.02096704
2010,117,live,ems,G5,NA,597,bb,12.36,,0.00381924
2010,152,live,ems,G5,NA,597,bb,12.51,,0.003912503
2010,223,live,ems,G5,NA,597,bb,12.75,,0.004064063
2010,341,live,ems,G5,NA,597,bb,12.88,,0.00414736
2010,117,live,ems,D3,NA,604,rm,22.63,,0.012802923
2010,152,live,ems,D3,NA,604,rm,22.75,,0.012939063
2010,223,live,ems,D3,NA,604,rm,22.96,,0.01317904
2010,341,live,ems,D3,NA,604,rm,23.07,,0.013305623
2010,117,live,ems,D3,NA,605,rm,32.98,,0.02719201
2010,152,live,ems,D3,NA,605,rm,32.98,,0.02719201
2010,223,live,ems,D3,NA,605,rm,33.08,,0.02735716
2010,341,live,ems,D3,NA,605,rm,33.16,,0.02748964
2010,117,live,ems,D3,NA,606,rm,55.14,,0.07601049
2010,152,live,ems,D3,NA,606,rm,55.19,,0.076148403
2010,223,live,ems,D3,NA,606,rm,55.35,,0.076590563
2010,341,live,ems,D3,NA,606,rm,55.45,,0.076867563
2010,117,live,ems,D3,NA,607,rm,13.48,,0.00454276
2010,152,live,ems,D3,NA,607,rm,13.48,,0.00454276
2010,223,live,ems,D3,NA,607,rm,13.48,,0.00454276
2010,341,live,ems,D3,NA,607,rm,13.48,,0.00454276
2010,117,live,ems,D3,NA,608,rm,33.95,,0.028815063
2010,152,live,ems,D3,NA,608,rm,34.01,,0.028917003
2010,223,live,ems,D3,NA,608,rm,34.14,,0.02913849
2010,341,live,ems,D3,NA,608,rm,34.21,,0.029258103
2010,117,live,ems,D3,NA,609,rm,32.26,,0.02601769
2010,152,live,ems,D3,NA,609,rm,32.36,,0.02617924
2010,223,live,ems,D3,NA,609,rm,32.47,,0.026357523
2010,341,live,ems,D3,NA,609,rm,32.51,,0.026422503
2010,117,live,ems,D3,NA,611,rm,21.75,,0.011826563
2010,152,live,ems,D3,NA,611,rm,20.28,,0.01028196
2010,223,live,ems,D3,NA,611,rm,20.47,,0.010475523
2010,341,live,ems,D3,NA,611,rm,20.49,,0.010496003
2010,117,live,ems,D3,NA,612,rm,21.97,,0.012067023
2010,152,live,ems,D3,NA,612,rm,21.98,,0.01207801
2010,223,live,ems,D3,NA,612,rm,22,,0.0121
2010,341,live,ems,D3,NA,612,rm,22.02,,0.01212201
2010,117,live,ems,D3,NA,613,ro,70.11,,0.122885303
2010,152,live,ems,D3,NA,613,ro,70.38,,0.12383361
2010,223,live,ems,D3,NA,613,ro,71.02,,0.12609601
2010,341,live,ems,D3,NA,613,ro,70.96,,0.12588304
2010,117,live,ems,D3,NA,615,ro,24.3,,0.01476225
2010,152,live,ems,D3,NA,615,ro,22.84,,0.01304164
2010,223,live,ems,D3,NA,615,ro,22.91,,0.013121703
2010,341,live,ems,D3,NA,615,ro,22.93,,0.013144623
2010,117,live,ems,D3,NA,618,rm,29.05,,0.021097563
2010,152,live,ems,D3,NA,618,rm,29.18,,0.02128681
